G,L2,R2,W3,cg_R1,cg_R2,S11_Linear,S11_Real,S11_Img
140,43,16,9,50,20,0.26011989,0.14131506084125,-0.21485718844555
140,43,16,9,50,27,0.26954534,0.12902859871912,-0.23413526760672
140,43,16,9,50,34,0.2856992,0.11859126332794,-0.25833038388812
140,43,16,9,50,41,0.30888593,0.11234789791052,-0.2868779669047
140,43,18,9,50,48,0.33757814,0.11253327527432,-0.31790031905969
140,43,18,9,50,55,0.3697278,0.11998877976793,-0.34960846411157
140,43,18,19,50,20,0.12459661,0.067992150330317,-0.098484567281049
140,43,18,19,50,27,0.1102508,0.05077241857638,-0.092524373889323
140,43,18,19,50,34,0.096012128,0.03078466616547,-0.087069493020907
140,43,18,19,50,41,0.083597038,0.0077951550064303,-0.081680375960066
140,43,18,19,50,48,0.078979739,-0.017129023523536,-0.077099897058806
140,43,18,19,50,55,0.08689191,-0.043570427132946,-0.073179991642758
140,43,18,14,50,20,0.18324496,0.085760078196992,-0.15826943325352
140,43,18,14,50,27,0.17904921,0.065158095721858,-0.16416246988505
140,43,18,14,50,34,0.17936623,0.042286104532269,-0.17276344308596
140,43,18,14,50,41,0.18667511,0.017145230379203,-0.18528611921872
140,43,18,14,50,48,0.20244401,-0.0082417237269582,-0.20218838743552
140,43,18,14,50,55,0.22690031,-0.033561122679567,-0.2243783394822
140,43,18,9,50,20,0.24376008,0.13480765568784,-0.19902930214854
140,43,18,9,50,27,0.24990878,0.1201572385211,-0.21616767932389
140,43,18,9,50,34,0.26312967,0.10669316412281,-0.23866394744481
140,43,18,9,50,41,0.28325312,0.095476855082352,-0.26566967758323
140,43,18,9,50,48,0.31038285,0.089870460999142,-0.29666244992726
140,43,18,9,50,55,0.34288232,0.091196414675119,-0.33042132206793
140,43,20,19,50,20,0.12219914,0.078241690236657,-0.085447552233554
140,43,20,19,50,27,0.10685061,0.06245337807282,-0.078174345912673
140,43,20,19,50,34,0.089982845,0.044132379695617,-0.070370964239565
140,43,20,19,50,41,0.07214187,0.022883097508796,-0.062202412881789
140,43,20,19,50,48,0.056334026,-0.00026415044084977,-0.054641001469189
140,43,20,19,50,55,0.055812293,-0.025035325206983,-0.047320767102876
140,43,20,14,50,20,0.17007808,0.089581734240542,-0.1397678134617
140,43,20,14,50,27,0.16166784,0.069216982210663,-0.14233494000456
140,43,20,14,50,34,0.15679914,0.045986256864383,-0.14753749002256
140,43,20,14,50,41,0.15799938,0.01998776229802,-0.15570828479839
140,43,20,14,50,48,0.16791623,-0.0072413714887204,-0.16757392233927
140,43,20,14,50,55,0.18738371,-0.035752549199715,-0.18392331372966
140,43,20,9,50,20,0.22685668,0.13053085252526,-0.18071884651892
140,43,20,9,50,27,0.22894801,0.11378694522855,-0.19505050534888
140,43,20,9,50,34,0.23730003,0.096780673632014,-0.2142879858326
140,43,20,9,50,41,0.25342516,0.080954055451969,-0.23884126159167
140,43,20,9,50,48,0.2777294,0.069165674816074,-0.26842532041546
140,43,20,9,50,55,0.30923375,0.063096989365632,-0.30259228439674
145,43,16,19,50,20,0.22824399,0.075765675085709,-0.21526576051124
145,43,16,19,50,27,0.21968262,0.061050209471139,-0.21101743763023
145,43,16,19,50,34,0.21128067,0.043593668611293,-0.20673440104488
145,43,16,19,50,41,0.20356634,0.023651375357746,-0.20217158949145
145,43,16,19,50,48,0.1981021,0.00089107266496815,-0.198023843019
145,43,16,19,50,55,0.19524876,-0.023672535652496,-0.19360992406843
145,43,16,14,50,20,0.29146526,0.079817739381426,-0.28026616558295
145,43,16,14,50,27,0.29376879,0.062379460420772,-0.28705238892185
145,43,16,14,50,34,0.30018748,0.042432927773315,-0.29717329945459
145,43,16,14,50,41,0.31153934,0.021005416152055,-0.31080696324485
145,43,16,14,50,48,0.32966698,-0.00087680574840315,-0.32955028132884
145,43,16,14,50,55,0.35346871,-0.021247133085274,-0.35251256851197
145,43,16,9,50,20,0.35461825,0.12556108708732,-0.33147170390976
145,43,16,9,50,27,0.36761925,0.11616468542311,-0.3486998437726
145,43,16,9,50,34,0.38668581,0.10915733418727,-0.37094172580826
145,43,16,9,50,41,0.41035353,0.10651615932661,-0.39628703243818
145,43,18,9,50,48,0.43776263,0.11045733333861,-0.4235602665716
145,43,18,9,50,55,0.46503257,0.12091447305655,-0.44893143618607
145,43,18,19,50,20,0.22181051,0.084083460332094,-0.20518364896081
145,43,18,19,50,27,0.21185629,0.070557842209278,-0.19972365297412
145,43,18,19,50,34,0.20122728,0.055080073891245,-0.19353132906286
145,43,18,19,50,41,0.19035892,0.03631790605235,-0.18686173441205
145,43,18,19,50,48,0.1809932,0.014801806346321,-0.18035182835149
145,43,18,19,50,55,0.17281809,-0.0078353689657626,-0.17250562541948
145,43,18,14,50,20,0.27667989,0.082450060813055,-0.26403825663427
145,43,18,14,50,27,0.27564296,0.064845759986066,-0.26787849199922
145,43,18,14,50,34,0.27803722,0.044981860662766,-0.27437239371236
145,43,18,14,50,41,0.28450792,0.021838054198385,-0.2836579518697
145,43,18,14,50,48,0.29774141,-0.0030257901948008,-0.29764698594694
145,43,18,14,50,55,0.31662501,-0.027866878507522,-0.31514686304976
145,43,18,9,50,20,0.33682613,0.11870403293246,-0.31501848845899
145,43,18,9,50,27,0.34704906,0.10664734928886,-0.3301532362267
145,43,18,9,50,34,0.36351118,0.096133467196035,-0.35054169794519
145,43,18,9,50,41,0.38532366,0.087915636681476,-0.37516003831864
145,43,18,9,50,48,0.41271416,0.085768372649161,-0.40366422374407
145,43,18,9,50,55,0.44133515,0.090065261442838,-0.43191342977273
145,43,20,19,50,20,0.21844075,0.095323056391555,-0.19640462909165
145,43,20,19,50,27,0.20727368,0.083140763696871,-0.18976125454968
145,43,20,19,50,34,0.19467343,0.069195053892291,-0.18189167986409
145,43,20,19,50,41,0.18126873,0.052052123825522,-0.17361122494096
145,43,20,19,50,48,0.16810317,0.032390843034592,-0.16495303597031
145,43,20,19,50,55,0.15513331,0.012075575412687,-0.15462967205131
145,43,20,14,50,20,0.26277276,0.088661284978876,-0.2472545811038
145,43,20,14,50,27,0.25873745,0.071654437756466,-0.24856601728404
145,43,20,14,50,34,0.25639688,0.05185508411074,-0.25108596070002
145,43,20,14,50,41,0.25753135,0.028474364373861,-0.25595120473793
145,43,20,14,50,48,0.26436415,0.0021951160875355,-0.26431420461915
145,43,20,14,50,55,0.27683851,-0.025288230679109,-0.27551373456989
145,43,20,9,50,20,0.31833276,0.11543383176526,-0.29643559518711
145,43,20,9,50,27,0.32511612,0.10127441018767,-0.30880917856375
145,43,20,9,50,34,0.33719166,0.086614483544132,-0.32583017579678
145,43,20,9,50,41,0.35540941,0.072823324700099,-0.34786711544087
145,43,20,9,50,48,0.38100759,0.063476064234644,-0.37565460232628
145,43,20,9,50,55,0.41000817,0.059968255346951,-0.40546064016065
150,43,16,19,50,20,0.29874645,0.12057638773186,-0.27327294633803
150,43,16,19,50,27,0.28930918,0.10827551202226,-0.26821959301753
150,43,16,19,50,34,0.27836467,0.0932519340492,-0.2622165799833
150,43,16,19,50,41,0.26643616,0.075301485448624,-0.25551671472326
150,43,16,19,50,48,0.25415892,0.054011815384996,-0.24831348585887
150,43,16,19,50,55,0.24252852,0.030367225124452,-0.24059886976166
150,43,16,14,50,20,0.35564654,0.10574832333103,-0.3395484946991
150,43,16,14,50,27,0.35588401,0.0887494827428,-0.34462353194433
150,43,16,14,50,34,0.35897949,0.068755728248599,-0.35230902797135
150,43,16,14,50,41,0.36678137,0.046562368723298,-0.36376477268779
150,43,16,14,50,48,0.38203549,0.023350048013108,-0.38120240225876
150,43,16,14,50,55,0.40340592,0.0012320890792958,-0.40312659651023
150,43,16,9,50,20,0.42813312,0.14125081381532,-0.40415895563957
150,43,16,9,50,27,0.44134563,0.13271215026456,-0.42090388123635
150,43,16,9,50,34,0.4595524,0.12679036308896,-0.44166210598093
150,43,16,9,50,41,0.48176528,0.12481259582139,-0.46519091417155
150,43,18,9,50,48,0.50753206,0.1298007286492,-0.4904228028785
150,43,18,9,50,55,0.53205523,0.14077731944628,-0.51275991463702
150,43,18,19,50,20,0.29678325,0.13073241571277,-0.26638245962487
150,43,18,19,50,27,0.28684749,0.11964709537468,-0.26063893673896
150,43,18,19,50,34,0.2749527,0.10690861107625,-0.2532489261203
150,43,18,19,50,41,0.26141315,0.090107512890333,-0.24532272166937
150,43,18,19,50,48,0.24649681,0.0712789604914,-0.23590703889145
150,43,18,19,50,55,0.2309956,0.050182598304519,-0.22543881912034
150,43,18,14,50,20,0.34250416,0.11149009255811,-0.32383457490678
150,43,18,14,50,27,0.33967764,0.094929743577305,-0.32612439947818
150,43,18,14,50,34,0.33840692,0.075419893290423,-0.32987472995247
150,43,18,14,50,41,0.34055471,0.051616302661198,-0.3365903937883
150,43,18,14,50,48,0.34905391,0.025882449943401,-0.3480306961283
150,43,18,14,50,55,0.36427345,-0.0010172854842322,-0.36412025531252
150,43,18,9,50,20,0.40932712,0.13528713671833,-0.38632321550611
150,43,18,9,50,27,0.41966271,0.12379931857659,-0.40097849233502
150,43,18,9,50,34,0.43522278,0.1136491577333,-0.42008644185113
150,43,18,9,50,41,0.45592574,0.10583723836636,-0.44336897146297
150,43,18,9,50,48,0.48183164,0.10433551038766,-0.47017900013411
150,43,18,9,50,55,0.5092462,0.10968650023217,-0.49692132329177
150,43,20,19,50,20,0.29802457,0.1432719893652,-0.26128294828055
150,43,20,19,50,27,0.28775523,0.13360989030878,-0.25480601113502
150,43,20,19,50,34,0.27530102,0.12249413046373,-0.24649274416723
150,43,20,19,50,41,0.26090625,0.10749993133214,-0.23767032554926
150,43,20,19,50,48,0.24448684,0.091080820375871,-0.2268277382671
150,43,20,19,50,55,0.22645499,0.07291106455944,-0.21434727064417
150,43,20,14,50,20,0.33194056,0.12123330779494,-0.30899088325014
150,43,20,14,50,27,0.32614284,0.10554153785023,-0.30857184592533
150,43,20,14,50,34,0.32037895,0.086965603907308,-0.3083290394957
150,43,20,14,50,41,0.31740947,0.063745292447061,-0.31091725545232
150,43,20,14,50,48,0.31784082,0.037089584673649,-0.31563806859075
150,43,20,14,50,55,0.3241563,0.0076918988103241,-0.3240030049571
150,43,20,9,50,20,0.39029456,0.13413772580659,-0.36651995117207
150,43,20,9,50,27,0.39645333,0.11976652659201,-0.37792725247663
150,43,20,9,50,34,0.40743474,0.10535474079288,-0.39356099132689
150,43,20,9,50,41,0.42481711,0.091492286414357,-0.41478455829253
150,43,20,9,50,48,0.44896804,0.08211171364403,-0.44122422475389
150,43,20,9,50,55,0.47729413,0.078818545545629,-0.47038639294428
155,43,16,19,50,20,0.34277916,0.16551320789505,-0.30002748562288
155,43,16,19,50,27,0.33104821,0.15393861095286,-0.29295139751323
155,43,16,19,50,34,0.31813915,0.13996580226034,-0.28559594277503
155,43,16,19,50,41,0.30340389,0.12295425000628,-0.27731291803238
155,43,16,19,50,48,0.28807935,0.10306324171842,-0.26899518317107
155,43,16,19,50,55,0.27034553,0.079701731472801,-0.25832793138021
155,43,16,14,50,20,0.39103969,0.13446478330407,-0.36717465897692
155,43,16,14,50,27,0.3878493,0.11630583042162,-0.36998836863153
155,43,16,14,50,34,0.3887863,0.095658851183872,-0.37682567645861
155,43,16,14,50,41,0.39419001,0.07224874410878,-0.38749946946505
155,43,16,14,50,48,0.40802278,0.047865981060792,-0.40516297918356
155,43,16,14,50,55,0.4276176,0.023528795225517,-0.42682105017637
155,43,16,9,50,20,0.47392256,0.1625352403806,-0.44515010905657
155,43,16,9,50,27,0.48583826,0.15334259800122,-0.46094641563714
155,43,16,9,50,34,0.50395775,0.14758265293034,-0.4817482656164
155,43,16,9,50,41,0.5260183,0.14624003181868,-0.50506864841337
155,43,18,9,50,48,0.55193527,0.15244934925988,-0.5301247509849
155,43,18,9,50,55,0.57492389,0.16334844930829,-0.550775674347
155,43,18,19,50,20,0.34393161,0.17668357054753,-0.29490828823868
155,43,18,19,50,27,0.33360728,0.16722721769655,-0.28849874370949
155,43,18,19,50,34,0.32035427,0.15572580738583,-0.27981240034335
155,43,18,19,50,41,0.30530112,0.14056664732061,-0.27089214719028
155,43,18,19,50,48,0.28724339,0.12280332115964,-0.25959349046586
155,43,18,19,50,55,0.26700166,0.10269616102402,-0.2464401876867
155,43,18,14,50,20,0.37878803,0.14291211227114,-0.35076091040176
155,43,18,14,50,27,0.37351964,0.12624108514713,-0.3515200883604
155,43,18,14,50,34,0.36950438,0.10621904730387,-0.35389946806569
155,43,18,14,50,41,0.36852995,0.081481493372401,-0.35940535243601
155,43,18,14,50,48,0.37330493,0.053715094469416,-0.36941414128965
155,43,18,14,50,55,0.38514916,0.024212582949238,-0.38435464201982
155,43,18,9,50,20,0.45273273,0.1567952569607,-0.42469539658828
155,43,18,9,50,27,0.46259959,0.14497864418228,-0.43925935423358
155,43,18,9,50,34,0.47796217,0.13463075144848,-0.45853373878616
155,43,18,9,50,41,0.49856392,0.12668143312831,-0.48203734883094
155,43,18,9,50,48,0.52430307,0.12560125666582,-0.50872794768539
155,43,18,9,50,55,0.55076314,0.13111073921598,-0.5344467935423
155,43,20,19,50,20,0.35055271,0.1908859971732,-0.29384504743468
155,43,20,19,50,27,0.34060969,0.18282847507243,-0.28719942694177
155,43,20,19,50,34,0.32682757,0.17298907876126,-0.27711379262382
155,43,20,19,50,41,0.31278823,0.16010812079052,-0.26854010805803
155,43,20,19,50,48,0.29494233,0.14544906438411,-0.25644066026931
155,43,20,19,50,55,0.27422223,0.12886269224117,-0.24196047928418
155,43,20,14,50,20,0.37281283,0.15674890817352,-0.33819829006521
155,43,20,14,50,27,0.36494845,0.14162174872071,-0.33630484536119
155,43,20,14,50,34,0.35498464,0.12242495502282,-0.33318417205479
155,43,20,14,50,41,0.34921434,0.099233027860166,-0.33481180348453
155,43,20,14,50,48,0.34500295,0.071141380856606,-0.3375880907977
155,43,20,14,50,55,0.34585697,0.039473431734459,-0.34359698914826
155,43,20,9,50,20,0.43339303,0.15765599698658,-0.40368784646359
155,43,20,9,50,27,0.43875717,0.14286762476931,-0.41482735397826
155,43,20,9,50,34,0.44778344,0.12693807096425,-0.42937858454173
155,43,20,9,50,41,0.46595572,0.11320053385266,-0.45190387927874
155,43,20,9,50,48,0.49007658,0.10336027478835,-0.47883262945049
155,43,20,9,50,55,0.51791198,0.10010251820443,-0.50771725471492
